date,open,high,low,close,volume,r,R,R_2,N,N_2,D,D_2
2023-09-07,245.07000732421875,252.80999755859375,243.27000427246094,251.49000549316406,115312900,-0.0017083203640211426,0.14469877654735377,0.2756535504009677,720.4494252577402,1480.9050943764323,1.5762493495694723,1.499816550740296
2023-09-08,251.22000122070312,256.5199890136719,246.6699981689453,248.5,118367700,-0.01196040362366716,0.1158784230039757,0.2282370176877878,896.8855218734781,1775.182250739962,1.6287248381616422,1.5370529883792836
2023-09-11,264.2699890136719,274.8500061035156,260.6099853515625,273.5799865722656,174667900,0.09615118904304938,0.19740653937487015,0.34471574946398204,553.3201068201765,1203.9466645397208,1.5130212605352409,1.4572799429634435
2023-09-12,270.760009765625,278.3900146484375,266.6000061035156,267.4800109863281,135999900,-0.022549196320499374,0.13005524372350938,0.35414658381361985,828.7445063527856,1168.4240007628857,1.6097959959548396,1.4511270919109944
2023-09-13,270.07000732421875,274.9800109863281,268.1000061035156,271.29998779296875,111673700,0.01418033641106544,0.104418972346327,0.3992184875935035,1016.2541225435347,1031.0667493701733,1.6586574914622858,1.4254340251518847
2023-09-14,271.32000732421875,276.7099914550781,270.4200134277344,276.0400085449219,107709800,0.017320639037477315,0.0997651198211914,0.46771676449737304,1060.628312723222,870.6540568015896,1.6688956507685886,1.3906927187726534
2023-09-15,277.54998779296875,278.9800109863281,271.0,274.3900146484375,133692300,-0.0059953082833390835,0.058842795195966587,0.45871877309678216,1766.2850538395046,888.5804628478637,1.7910733472664695,1.3948797431074933
2023-09-18,271.1600036621094,271.44000244140625,263.760009765625,265.2799987792969,101543300,-0.03376463807907184,0.032527203821827895,0.41897576993881525,3247.8556625638985,981.4905412439916,1.9369909255282125,1.415310450650024
2023-09-19,264.3500061035156,267.8500061035156,261.20001220703125,266.5,103704000,0.004588376260533905,0.040587524291331264,0.3744683640435355,2604.648424590522,1082.6943778669747,1.8841215428262044,1.4354717113409254
2023-09-20,267.0400085449219,273.92999267578125,262.4599914550781,262.5899963378906,122514600,-0.014780377139554338,0.007837433399960073,0.37514015228947767,13462.178105932733,1080.522725955018,2.2776131671639708,1.4350592234402153
2023-09-21,257.8500061035156,260.8599853515625,254.2100067138672,255.6999969482422,119951500,-0.026588996104119158,-0.07076426911183237,0.32836281396480854,1467.6387456187517,1236.983993612024,1.7467018801496665,1.4628415073588725
2023-09-22,257.3999938964844,257.7900085449219,244.47999572753906,244.8800048828125,127524100,-0.043236555785455495,-0.057834200632611264,0.30708947503414474,1781.2285390987138,1331.6805435529413,1.7930915633293,1.4779961114595073
2023-09-25,243.3800048828125,247.10000610351562,238.30999755859375,246.99000549316406,104636600,0.008579557642104906,-0.06890911628418718,0.2984965314521143,1484.5069085422283,1366.2738202792762,1.749439492747275,1.4832647919833706
2023-09-26,242.97999572753906,249.5500030517578,241.66000366210938,244.1199951171875,101993600,-0.011687984544270934,-0.04985858829304077,0.21151631279086724,2026.888011189372,1889.0242490081532,1.824041806395748,1.549822765747067
2023-09-27,244.25999450683594,245.3300018310547,234.5800018310547,240.5,136597200,-0.014939798128788435,-0.0022843039660842297,0.22966166133389748,42886.344304112914,1729.5030711925008,2.5551794910299472,1.5316973059013155
2023-09-28,240.02000427246094,247.5500030517578,238.64999389648438,246.3800048828125,117058900,0.0241549898062297,-0.01542551274057311,0.24823452360635517,6295.4969113583675,1609.8285399708054,2.095538653999709,1.5169657309161242
2023-09-29,250.0,254.77000427246094,246.35000610351562,250.22000122070312,128522700,0.015465456415727708,-0.023773931421885237,0.27316087454852744,4061.9542004405316,1465.786835010455,1.9905722516155249,1.4977084477199005
2023-10-02,244.80999755859375,254.27999877929688,242.6199951171875,251.60000610351562,123810400,0.005500013317318054,-0.023179171018699506,0.27133526307974787,4167.848796161961,1474.7743427090884,1.9967374291248166,1.4989642792139506
2023-10-03,248.61000061035156,250.02000427246094,244.4499969482422,246.52999877929688,101985300,-0.020356864105244222,-0.059982528669412616,0.26473187097699863,1614.8277883806138,1514.8033508607382,1.7695970976775512,1.5044661691960033
2023-10-04,248.13999938964844,261.8599853515625,247.60000610351562,261.1600036621094,129721600,0.05764957536105983,-0.0690133051389833,0.29789382417901716,1395.012939147006,1360.6451233721236,1.7345441382029874,1.48241667216232
2023-10-05,260.0,263.6000061035156,256.25,260.04998779296875,119159200,-0.0042593870629195184,-0.08273391723455344,0.2864394534443229,1159.5768383862087,1413.7233775703087,1.6902625383936805,1.4902785527282525
2023-10-06,253.97999572753906,261.6499938964844,250.64999389648438,260.5299987792969,118121800,0.0018441397469999051,-0.059637493834890795,0.22777943065908082,1587.5047513296468,1744.3205801374236,1.765509102827007,1.5334499390679872
2023-10-09,255.30999755859375,261.3599853515625,252.0500030517578,259.6700134277344,101377900,-0.0033063672235030543,-0.05528454683144011,0.28759224862374666,1707.3824183248448,1354.503412937425,1.7829483097698104,1.481487240537111
2023-10-10,257.75,268.94000244140625,257.6499938964844,263.6199951171875,122656000,0.015097007960672728,-0.02246776224428168,0.313996992441998,4193.625616888482,1242.16886485199,1.998214444853479,1.4637008300214962
2023-10-11,266.20001220703125,268.6000061035156,260.8999938964844,262.989990234375,103706300,-0.0023926822540326844,-0.02552793875890199,0.34895325553119677,3695.305030785452,1104.7123571900772,1.9679099832274125,1.4396077400488
2023-10-12,262.9200134277344,265.4100036621094,256.6300048828125,258.8699951171875,111508100,-0.015789985181823882,-0.04943927868362257,0.33564590269792804,1918.15058845707,1153.6649970187018,1.8108326508534698,1.4485155019401876
2023-10-13,258.8999938964844,259.6000061035156,250.22000122070312,251.1199951171875,102073800,-0.030395093236742683,-0.10133042169590759,0.3082272603074004,941.5772452935034,1267.854609797895,1.6403740110639775,1.4679056799919865
2023-10-16,250.0500030517578,255.39999389648438,248.47999572753906,253.9199981689453,88917200,0.011088356477393282,-0.10268683673520623,0.3070342943391373,928.2811251953392,1272.2756853954654,1.6369671000155936,1.4686208237414897
2023-10-17,250.10000610351562,257.17999267578125,247.0800018310547,254.85000610351562,93562900,0.0036559111685428645,-0.13051526613529843,0.34472283805318465,716.4939949581133,1121.7222963091747,1.5749305086205305,1.4427469634127439
2023-10-18,252.6999969482422,254.6300048828125,242.0800018310547,242.67999267578125,125147800,-0.04893148784195894,-0.18958866044089423,0.2665348109983889,506.54256959546285,1460.3759837410985,1.4918616707304286,1.496948666480903
2023-10-19,225.9499969482422,230.61000061035156,216.77999877929688,220.11000061035156,170772700,-0.09761624872658338,-0.28008894841637405,0.17377159908862663,363.87457099089295,2309.3546728347633,1.4126167127783504,1.5910978095599966
2023-10-20,217.00999450683594,218.86000061035156,210.4199981689453,211.99000549316406,138010100,-0.037588294506417,-0.21523457885918978,0.1252166678321317,453.93129877611176,3232.4855538580923,1.4655913471252837,1.6601847863344703
2023-10-23,210.0,216.97999572753906,202.50999450683594,212.0800018310547,150683400,0.00042444095402800134,-0.2037949382676013,0.14034446129722652,476.0339654818342,2870.828015890929,1.4769806462863504,1.635808817681253
2023-10-24,216.5,222.0500030517578,214.11000061035156,216.52000427246094,118231100,0.020719371046622376,-0.21725145232237636,0.18145369347551643,442.5224235207078,2220.6637954741436,1.4594935121914203,1.5830522650788377
2023-10-25,215.8800048828125,220.10000610351562,212.1999969482422,212.4199981689453,107065100,-0.01911750338776431,-0.2222204290719449,0.26487655533941895,434.08080475167986,1480.3223150927242,1.4548795572063788,1.4997356870955976
2023-10-26,211.32000732421875,214.8000030517578,204.8800048828125,205.75999450683594,115112600,-0.03185502392111438,-0.25056359141792023,0.22028019837600177,392.3312548323857,1791.2978939421018,1.4306546409466296,1.5389096456840645
2023-10-27,210.60000610351562,212.41000366210938,205.77000427246094,207.3000030517578,94881200,0.007456619810883741,-0.209876981955101,0.24318136863900422,460.4061784026667,1618.3354286032165,1.4689842364702028,1.518048503195156
2023-10-30,209.27999877929688,210.8800048828125,194.6699981689453,197.36000061035156,136448200,-0.0491375588495086,-0.3001196113943596,0.20567691465480692,323.7068396901957,1937.138176792238,1.3845956105009274,1.5549899180718747
2023-10-31,196.1199951171875,202.8000030517578,194.07000732421875,200.83999633789062,118068300,0.017479077618859314,-0.28634926952833356,0.2671806462459131,342.3994875779073,1478.3019806501673,1.3980442566490772,1.4994551085383978
2023-11-01,204.0399932861328,205.99000549316406,197.85000610351562,205.66000366210938,121661700,0.02371578467512363,-0.23856426104437692,0.2498637116535812,410.8866482431099,1571.7467512217402,1.441724735227866,1.5120474102839923
2023-11-02,212.97000122070312,219.1999969482422,211.4499969482422,218.50999450683594,125987600,0.06060741733192271,-0.15093549159888817,0.28507688233438444,663.8992776901632,1393.6597944206787,1.556666889679143,1.4873420178760948
2023-11-03,221.14999389648438,226.3699951171875,218.39999389648438,219.9600067138672,119534800,0.0066139872231546415,-0.16461710638799407,0.30689932931926717,603.3191875875609,1290.921386752406,1.5337451883062825,1.471609819838918
2023-11-06,223.97999572753906,226.32000732421875,215.0,219.27000427246094,117335800,-0.0031418755173999516,-0.14647906971897387,0.3131944411730416,669.9775380456372,1262.3613042952443,1.5588501415396214,1.4670136122944901
2023-11-07,219.97999572753906,223.1199951171875,215.72000122070312,222.17999267578125,116900100,0.013183964542986627,-0.12375631929300691,0.3245087613133132,794.9058575790449,1222.8804031959921,1.5998093271470104,1.4604856757694513
2023-11-08,223.14999389648438,224.14999389648438,217.63999938964844,222.11000061035156,106584800,-0.0003150737899407528,-0.11708742766564287,0.32052694625735967,836.4787502406982,1236.7125220894438,1.6120212816510833,1.4627964154288007
2023-11-09,219.75,220.8000030517578,206.67999267578125,209.97999572753906,142110500,-0.056160489658582134,-0.14271028441576977,0.21086096613830516,697.9639292233561,1881.5470936384386,1.5686535533777457,1.549007966210001
2023-11-10,210.02999877929688,215.3800048828125,205.69000244140625,214.64999389648438,130994000,0.021996498496030296,-0.13363622244209983,0.22273600467930973,749.7701076002331,1788.164394809446,1.5858055825539943,1.5385499519601178
2023-11-13,215.60000610351562,225.39999389648438,211.61000061035156,223.7100067138672,140447600,0.04134183399945281,-0.08126945046235894,0.2795647410920218,1257.1395836897861,1436.6966755069075,1.7096147975994789,1.4935902058905648
2023-11-14,235.02999877929688,238.13999938964844,230.72000122070312,237.41000366210938,149771600,0.059438019477541446,-0.009849780384483043,0.3426155492040758,10685.690745326208,1193.4864458877464,2.222280831207896,1.4554872001866976
2023-11-15,239.2899932861328,246.6999969482422,236.4499969482422,242.83999633789062,150354000,0.022614155469065075,0.04153598135374583,0.3444432795817026,2524.352847305577,1187.8432337870374,1.8766203287503171,1.4545134924440002
2023-11-16,239.49000549316406,240.8800048828125,230.9600067138672,233.58999633789062,136816800,-0.03883534904080814,0.034803879462592655,0.3297225268779489,3025.2104375907197,1246.6795060022964,1.9199790091328532,1.464445495594301
2023-11-17,232.0,237.38999938964844,226.5399932861328,234.3000030517578,142532800,0.0030349323976646067,0.06652656118278093,0.3425083193834599,1557.5978147144804,1197.5920674337783,1.7609530634799724,1.456192715533996
2023-11-20,234.0399932861328,237.10000610351562,231.02000427246094,235.60000610351562,116320100,0.005533119144943252,0.08922094743737158,0.34702002969957607,1152.9332478033748,1183.7119863669457,1.6888860971468438,1.4537977292451916
2023-11-21,235.0399932861328,243.6199951171875,233.33999633789062,241.1999969482422,122288000,0.023490974516940124,0.04199735977057567,0.3273760710391243,2376.2508892913993,1246.939193641179,1.8621365880694682,1.4644882855852814
2023-11-22,242.0399932861328,244.00999450683594,231.39999389648438,234.2100067138672,117950600,-0.02940827473431172,0.004364595086484105,0.28069011046136516,23180.43426915366,1459.9553576048074,2.407793815358702,1.4968894851005998
2023-11-24,233.75,238.75,232.3300018310547,235.4499969482422,65125200,0.005280386261856706,-0.005970688142014549,0.2677642407607897,16832.467835098418,1524.1567222498336,2.3311361118107436,1.5057308051297458
2023-11-27,236.88999938964844,238.3300018310547,232.10000610351562,236.0800018310547,112031800,0.0026721746625813217,0.025917560730859195,0.22311181653577572,3811.1635450188323,1803.1759080762033,1.9753054234705745,1.5402674308436988
2023-11-28,236.67999267578125,247.0,234.00999450683594,246.72000122070312,148549900,0.04408335693193017,0.03350751303450211,0.28374472292071945,2962.6015344911743,1430.473290141493,1.9149692017678779,1.492698349560039
2023-11-29,249.2100067138672,252.75,242.75999450683594,244.13999938964844,135401300,-0.010512266581044115,0.02203166796804474,0.2888023067156076,4533.9315390962665,1403.1458615127906,2.016905521014233,1.4887356448057916
2023-11-30,245.13999938964844,245.22000122070312,236.91000366210938,240.0800018310547,132353200,-0.01676961998268328,-0.06880399160436934,0.26348535350812274,1397.6777326775034,1542.0236963165833,1.7350013086211933,1.5081251085093406
2023-12-01,233.13999938964844,240.19000244140625,231.89999389648438,238.8300018310547,121331700,-0.005220199323597404,-0.07293487092213861,0.21218138869614545,1322.197639087619,1889.8377355550776,1.721701903686471,1.5499112182879835
2023-12-04,235.75,239.3699951171875,233.2899932861328,235.5800018310547,104099800,-0.01370144313218934,-0.09121899604437128,0.1579499367944552,1063.6713603760224,2516.624505680454,1.6695819768868878,1.608755701768471
2023-12-05,233.8699951171875,246.66000366210938,233.6999969482422,238.72000122070312,137971100,0.013240755825754019,-0.026007681489199828,0.1575145603400331,3633.910868416323,2523.2212299012303,1.9638965413317138,1.6092935160058086
2023-12-06,242.9199981689453,246.57000732421875,239.1699981689453,239.3699951171875,126436200,0.002719129460769398,-0.0690791878322629,0.14278271043337834,1327.6060618474985,2770.1459159876117,1.722679804462581,1.628474406442861
2023-12-07,241.5500030517578,244.0800018310547,236.97999572753906,242.63999938964844,107142300,0.013568409275163595,-0.03753270865950751,0.12574303688098468,2435.8306085110557,3127.917015326452,1.8680689129906565,1.6534289903038937
2023-12-08,240.27000427246094,245.27000427246094,239.27000427246094,243.83999633789062,103126800,0.004933396614923965,-0.030890991680562366,0.11380778486679129,2966.332433643544,3442.3146212322363,1.9152706926706133,1.6731056476342219
2023-12-11,242.74000549316406,243.44000244140625,237.4499969482422,239.74000549316406,97913900,-0.016957231787828677,-0.03588781984472394,0.07999060315925197,2562.3664172972803,4897.760899738258,1.8802008498001368,1.7455517792234005
2023-12-12,238.5500030517578,238.99000549316406,233.8699951171875,237.00999450683594,95328300,-0.011452714531076777,-0.14349172341885005,0.05391481595602011,602.4901050529883,7258.908242601991,1.5334157633729593,1.8263835227446021
2023-12-13,234.19000244140625,240.3000030517578,228.1999969482422,239.2899932861328,146286300,0.009573866272891631,-0.1113686608254591,0.01868658289805032,768.69872035125,20698.43554352267,1.5917783094973388,2.0416524012191815
2023-12-14,241.22000122070312,253.8800048828125,240.7899932861328,251.0500030517578,160829200,0.04797595720291628,-0.07757304003360824,0.02684593231271873,1131.9095187863159,14447.020969510035,1.6844774743057176,1.9677813497776788
2023-12-15,251.2100067138672,254.1300048828125,248.3000030517578,253.5,135932800,0.009711688394547188,-0.08518199067653832,0.014583129144653068,1024.9946019105041,26486.05651261513,1.660709027915175,2.0923064454551845
2023-12-18,253.77999877929688,258.739990234375,251.36000061035156,252.0800018310547,116416500,-0.0056173183184346845,-0.08480400071163391,-0.02596120551566722,1029.2735076559827,14731.185024601442,1.661706988714625,1.9717830564214687
2023-12-19,253.47999572753906,258.3399963378906,253.00999450683594,257.2200012207031,106737400,0.020185249870892544,-0.03085411276166952,0.0016730910601584663,2800.399794659884,229572.100091308,1.9014808537340628,2.535980494109674
2023-12-20,256.4100036621094,259.8399963378906,247.0,247.13999938964844,125097000,-0.0399767793773106,-0.07541926839951399,-0.034831744108182836,1176.1463499605404,11163.398987106943,1.693661395277724,1.914808380540273
2023-12-21,251.89999389648438,254.8000030517578,248.5500030517578,254.5,109594200,0.029345860784192233,-0.03129303047576747,-0.023455597075807383,2864.882445664939,16640.78534215824,1.9069343792159776,1.9968244720681836
2023-12-22,256.760009765625,258.2200012207031,251.3699951171875,252.5399932861328,93370100,-0.007731210565404946,-0.012435244937053207,-0.0831995140488856,7110.844866287122,4622.1779772080445,2.1247133459776095,1.7336541492456936
2023-12-26,254.49000549316406,257.9700012207031,252.91000366210938,256.6099853515625,86892400,0.01598774007390915,0.046789050922311406,-0.011045149710299748,1852.0128725050974,34344.460379077645,1.802427010076327,2.145685073430086
2023-12-27,258.3500061035156,263.3399963378906,257.5199890136719,261.44000244140625,106494400,0.018647455510860632,0.056856948791067057,-0.012052167493120073,1535.5790245220405,31463.94990868436,1.7575424437679188,2.1276886332301346
2023-12-28,263.6600036621094,265.1300048828125,252.7100067138672,253.17999267578125,113619900,-0.032104151730159784,0.03644078160517815,-0.01341780668786256,2432.3130548982035,28274.83926513151,1.8677227228675466,2.1057329374031815
2023-12-29,255.10000610351562,255.19000244140625,247.42999267578125,248.47999572753906,100891600,-0.018738327073791184,0.032642252660175404,0.030357948694091183,2722.921550044662,12309.64196414898,1.8947596786670455,1.9348888497162164
2024-01-02,250.0800018310547,251.25,244.41000366210938,248.4199981689453,104654200,-0.00024148746074577508,0.008245775393199872,-0.007179737347373394,10590.62506480051,51377.69655036461,2.2201400736702093,2.228429926572829
2024-01-03,244.97999572753906,245.67999267578125,236.32000732421875,238.4499969482422,121082600,-0.04096122279932548,-0.04818090382185334,-0.07195483524373866,1846.89645304061,5157.506381452803,1.8017642902055395,1.7561680496087084
2024-01-04,239.25,242.6999969482422,237.72999572753906,237.92999267578125,102629300,-0.0021831499656647054,-0.05586406710483604,-0.07904323812353563,1589.027596011348,4690.516954571375,1.7657387915220315,1.7366693890435887
2024-01-05,236.86000061035156,240.1199951171875,234.89999389648438,237.49000549316406,92488900,-0.0018509415250833076,-0.03735814452467502,-0.09734067319408776,2343.97774304519,3789.3330166779624,1.8588607509714667,1.6928375918885725
2024-01-08,236.13999938964844,241.25,235.3000030517578,240.4499969482422,85166600,0.012386614576639277,-0.08262110530909561,-0.151634410448079,1024.2487863086028,2385.9890369731106,1.6605346565373575,1.597804614857715
2024-01-09,238.11000061035156,238.9600067138672,232.0399932861328,234.9600067138672,96705700,-0.023096839566935645,-0.10145855781311179,-0.1841924750476651,846.1484481891872,1973.862779966283,1.614774667290121,1.5588482795786196
2024-01-10,235.10000610351562,235.5,231.2899932861328,233.94000244140625,91628500,-0.004350632806278706,-0.10765333036639028,-0.1672908242012811,798.9713184459346,2160.1510899463733,1.6010313888475083,1.5773762929531012
2024-01-11,230.57000732421875,230.92999267578125,225.3699951171875,227.22000122070312,105873600,-0.029145966144498332,-0.13349292928738551,-0.18877747611882567,656.8999399137596,1929.0792973441448,1.5541278968568792,1.5541334523804098
2024-01-12,220.0800018310547,225.33999633789062,217.14999389648438,218.88999938964844,123043800,-0.03734939877742937,-0.1859393360254877,-0.20840709826976936,479.3923896698538,1759.62611115402,1.4786647831385213,1.535244733177093
2024-01-16,215.10000610351562,223.49000549316406,212.17999267578125,219.91000366210938,115355000,0.004649070658851298,-0.17889758311260373,-0.2044255218715057,499.0820240483584,1796.4301787520117,1.4883071592082702,1.5394974225490257
2024-01-17,214.86000061035156,215.6699981689453,212.00999450683594,215.5500030517578,103164400,-0.020025473044372827,-0.18313307097515252,-0.23257234965877507,489.04260771346344,1585.6730721315985,1.483439177451367,1.5138597009149106
2024-01-18,216.8800048828125,217.4499969482422,208.74000549316406,211.8800048828125,108595400,-0.017172815629643214,-0.16991079336805318,-0.2712412150639607,522.0411533931397,1357.5432909430738,1.4990814263501322,1.481947794087402
2024-01-19,209.99000549316406,213.19000244140625,207.55999755859375,212.19000244140625,102260300,0.0014620115002590317,-0.17953713834518728,-0.2822239750803935,490.5654336037774,1299.6554698469793,1.4841839703352777,1.4729951185983026
2024-01-22,212.25999450683594,217.8000030517578,206.27000427246094,208.8000030517578,117952500,-0.016105240597581734,-0.19929829011131187,-0.32981355624661035,445.9843608469112,1106.063237940976,1.4613603126937722,1.4398588092075193
2024-01-23,211.3000030517578,215.64999389648438,207.75,209.13999938964844,106605900,0.0016270106278732431,-0.14873979164147966,-0.33832845208237383,576.9076893767156,1074.9545633595033,1.5230216697453394,1.433997795818965
2024-01-24,211.8800048828125,212.72999572753906,206.77000427246094,207.8300018310547,123369900,-0.006283434610725192,-0.05740697752562141,-0.3374959259419954,1391.3377787757822,1077.285552610028,1.7339121950321787,1.4344428067513582
2024-01-25,189.6999969482422,193.0,180.05999755859375,182.6300048828125,198076800,-0.12925817170128795,-0.14907685472049226,-0.364311433579682,575.7502650248599,1007.5596515547473,1.5225405761578938,1.4206959539689357
2024-01-26,185.5,186.77999877929688,182.10000610351562,183.25,107343200,0.003389065826718794,-0.14611222984780156,-0.3499071681154028,588.7511217967714,1046.203499205854,1.5278897568302439,1.4284281388006852
2024-01-29,185.6300048828125,191.47999572753906,183.6699981689453,190.92999267578125,125013100,0.04105548959785763,-0.12577611129656638,-0.34302756361894254,694.4529134868844,1069.7929005837498,1.5674454567088025,1.4330089347828663
2024-01-30,195.3300018310547,196.36000061035156,190.61000061035156,191.58999633789062,109982300,0.0034508226289791306,-0.10320778527982287,-0.32542821435176783,836.4412864162789,1123.3744789802402,1.6120105522819994,1.4430493371284503
2024-01-31,187.0,193.97000122070312,185.85000610351562,187.2899932861328,103221400,-0.022699471099276523,-0.09405223245798496,-0.3446158238759053,911.5375522054616,1068.0651162250933,1.6326067398368433,1.4326768631821483
2024-02-01,188.5,189.8800048828125,184.27999877929688,188.86000061035156,91843300,0.008347821172369478,-0.09316103109649933,-0.3030380130516004,920.8793508719649,1203.932979908227,1.6350493110519422,1.4572776077891916
2024-02-02,185.0399932861328,188.69000244140625,182.0,187.91000366210938,110612700,-0.005042858776994556,-0.04906633102398528,-0.3491859424183448,1690.0369888561224,1031.3971062201113,1.780502194459916,1.425499839098622
2024-02-05,184.25999450683594,184.67999267578125,175.00999450683594,181.05999755859375,134294400,-0.03713468972636411,-0.10368009836920869,-0.39002936789754217,812.1281755070955,934.5315367516948,1.6049440902692396,1.405238204914773
2024-02-06,177.2100067138672,186.49000549316406,177.11000061035156,185.10000610351562,122676000,0.02206779799027196,-0.10532808505406022,-0.34389234609843716,798.404432657295,1059.1528521513221,1.6008613587676026,1.4309553927950303
2024-02-07,188.17999267578125,189.7899932861328,182.67999267578125,187.5800018310547,111535200,0.013309178288648728,-0.15262632409733423,-0.3035618156962224,530.8391257656488,1193.9972613968012,1.5030850290121611,1.4555751114713247
2024-02-08,189.0,191.6199951171875,185.5800018310547,189.55999755859375,83034000,0.010500153377802503,-0.1487401579426862,-0.3133572643306804,546.4067429861291,1152.609527195467,1.5100093118788727,1.4483274595290037
2024-02-09,190.17999267578125,194.1199951171875,189.47999572753906,193.57000732421875,84476300,0.02093365777497024,-0.124664624650316,-0.27114369436928987,661.2067483511146,1331.8899266678447,1.5556933634178125,1.4780284111549615
2024-02-12,192.11000061035156,194.72999572753906,187.27999877929688,188.1300048828125,95498600,-0.02850600281752684,-0.1663545920108295,-0.2901109113038365,501.4891538543275,1253.3113345421584,1.4894597884097232,1.4655354713857474
2024-02-13,183.99000549316406,187.25999450683594,182.11000061035156,184.02000427246094,86759500,-0.022088768605910858,-0.18812828682679963,-0.3052157144924425,450.9705328281604,1197.7198435994148,1.46402372487856,1.4562146339285045
2024-02-14,185.3000030517578,188.88999938964844,183.35000610351562,188.7100067138672,81203000,0.02516701014711292,-0.10680078702110452,-0.24951107143687426,775.5161726075897,1462.3188252362074,1.5938935241606798,1.4972217999545436
2024-02-15,189.16000366210938,200.8800048828125,188.86000061035156,200.4499969482422,120831800,0.06035334314528131,-0.0684439423718534,-0.20208016481395327,1246.5519887903597,1836.0572650441445,1.7075887187836893,1.5439799835626873
2024-02-16,202.05999755859375,203.1699981689453,197.39999389648438,199.9499969482422,111346700,-0.0024975038337594173,-0.11228328020506563,-0.19355273066742468,737.3675837783491,1911.2217482715528,1.5818097597924359,1.5522228044261608
2024-02-20,196.1300048828125,198.60000610351562,189.1300048828125,193.75999450683594,104545800,-0.031447068575792124,-0.20316836825839923,-0.21301814864288235,398.5592831651601,1748.4552137862304,1.4344275856082782,1.5339363322635493
2024-02-21,193.36000061035156,199.44000244140625,191.9499969482422,194.77000427246094,103500300,0.00519914572330688,-0.22058337800415737,-0.1790473966504116,361.96137852201974,2063.075362530982,1.411353843342781,1.5679299490613314
2024-02-22,194.0,198.32000732421875,191.36000061035156,197.41000366210938,92739500,0.013463405650618309,-0.16828462331273078,-0.13348074385013828,464.65022009619867,2749.1987441417123,1.471182358180789,1.6269149942426235
2024-02-23,195.30999755859375,197.57000732421875,191.5,191.97000122070312,78841900,-0.027943686650054866,-0.19926324236045037,-0.13273668117766949,400.5382796245855,2763.880804895396,1.4356141282688852,1.6280092396845054
2024-02-26,192.2899932861328,201.77999877929688,192.0,199.39999389648438,111747100,0.03797371074003026,-0.16682265076536337,-0.0776017033279918,491.06757604741995,4762.446789632787,1.484429054399608,1.7397959753113617
2024-02-27,204.0399932861328,205.60000610351562,198.25999450683594,199.72999572753906,108645400,0.001653606167566249,-0.18866001911473737,-0.14666265934416176,426.702839192888,2458.676668040949,1.4507728805338478,1.6039698586279918
2024-02-28,200.4199981689453,205.3000030517578,198.44000244140625,202.0399932861328,99806200,0.011499231283567918,-0.14775251309685783,-0.14338791801037357,536.9633064862695,2517.797733485483,1.5058329175495433,1.6088514550528517
2024-02-29,204.17999267578125,205.27999877929688,198.4499969482422,201.8800048828125,85907000,-0.0007921787106965236,-0.15382507806941098,-0.15979576621142544,513.8690353704943,2247.2104842830927,1.495301713620457,1.5854936456678068
2024-03-01,200.52000427246094,204.52000427246094,198.5,202.63999938964844,82243100,0.0037575170226514664,-0.15273973570934066,-0.12682217497848153,517.9823794332091,2805.3856417486895,1.497211643542348,1.6310714126436365
2024-03-04,198.72999572753906,199.75,186.72000122070312,188.13999938964844,134334900,-0.07424463938175002,-0.271067732023021,-0.23756021898851878,299.1022741470254,1518.3214209587602,1.365658047594014,1.5049427487089033
2024-03-05,183.0500030517578,184.58999633789062,177.57000732421875,180.74000549316406,119660800,-0.04012679843323044,-0.30068226387520725,-0.27865059590716246,276.04527981338674,1312.6976694964828,1.3464406980372527,1.4750464863755783
2024-03-06,179.99000549316406,181.5800018310547,173.6999969482422,176.5399932861328,107920900,-0.023512123304642613,-0.30742476719716666,-0.37622875880153595,271.41659126236635,954.7701241083605,1.3423897964816256,1.4096398646184887
2024-03-07,174.35000610351562,180.0399932861328,173.6999969482422,178.64999389648438,102129000,0.01188110874296599,-0.29032345913060337,-0.3632583300527419,288.8955020917195,992.7230332682163,1.3573405321372944,1.4176482521511866
2024-03-08,181.5,182.72999572753906,174.6999969482422,175.33999633789062,85544600,-0.018701625030085045,-0.2953236410284992,-0.3865426370728703,285.1046838806191,937.6724301613891,1.3541763279738324,1.405927525751217
2024-03-11,175.4499969482422,182.8699951171875,174.8000030517578,177.77000427246094,85391500,0.013763678693560029,-0.2948007181606932,-0.320808399649893,285.72570592720507,1114.3208215576035,1.3546975675245767,1.4413868953707012
2024-03-12,177.77000427246094,179.42999267578125,172.41000366210938,177.5399932861328,87391700,-0.0012947061441473569,-0.29881455376560995,-0.36789374159787286,281.5778372519623,955.9798627645999,1.3511944516798962,1.4099000055630753
2024-03-13,173.0500030517578,176.0500030517578,169.14999389648438,169.47999572753906,106524500,-0.04646099727496628,-0.35884396031573984,-0.3963766689752473,240.43200819878328,896.6264086192779,1.313351393849151,1.3967316214542473
2024-03-14,167.77000427246094,171.1699981689453,160.50999450683594,162.5,126325700,-0.042056898779332184,-0.4058342557099961,-0.4367252473905584,218.53897348867838,825.7986148330375,1.2904802594259095,1.3798260709707428
2024-03-15,163.16000366210938,165.17999267578125,160.75999450683594,163.57000732421875,97146800,0.006563076277915342,-0.382313947644252,-0.418201767488976,230.21650683578792,860.6980643913214,1.3029505526330214,1.3883299299798726
